_unit_id,_created_at,_id,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,_ip,ev0a,ev10a,ev11a,ev12a,ev13a,ev14a,ev15a,ev16a,ev17a,ev18a,ev19a,ev1a,ev20a,ev21a,ev22a,ev23a,ev24a,ev25a,ev26a,ev27a,ev28a,ev29a,ev2a,ev3a,ev4a,ev5a,ev6a,ev7a,ev8a,ev9a,eventstate0,eventstate1,eventstate10,eventstate11,eventstate12,eventstate13,eventstate14,eventstate15,eventstate16,eventstate17,eventstate18,eventstate19,eventstate2,eventstate20,eventstate21,eventstate22,eventstate23,eventstate24,eventstate25,eventstate26,eventstate27,eventstate28,eventstate29,eventstate3,eventstate4,eventstate5,eventstate6,eventstate7,eventstate8,eventstate9,eventtype0,eventtype1,eventtype10,eventtype11,eventtype12,eventtype13,eventtype14,eventtype15,eventtype16,eventtype17,eventtype18,eventtype19,eventtype2,eventtype20,eventtype21,eventtype22,eventtype23,eventtype24,eventtype25,eventtype26,eventtype27,eventtype28,eventtype29,eventtype3,eventtype4,eventtype5,eventtype6,eventtype7,eventtype8,eventtype9,noevents,othertextfield0,othertextfield1,othertextfield10,othertextfield11,othertextfield12,othertextfield13,othertextfield14,othertextfield15,othertextfield16,othertextfield17,othertextfield18,othertextfield19,othertextfield2,othertextfield20,othertextfield21,othertextfield22,othertextfield23,othertextfield24,othertextfield25,othertextfield26,othertextfield27,othertextfield28,othertextfield29,othertextfield3,othertextfield4,othertextfield5,othertextfield6,othertextfield7,othertextfield8,othertextfield9,step_2_for_each_event_you_have_highlighted_select_the_event_state_and_the_event_type,verification,id,sentence,,
714042447,6/9/2015 17:01:59,1657243980,6/9/2015 17:01:13,false,inboxpounds,0.9534,33035431,GBR,V2,Glasgow,82.12.114.190,1-7,,,,,,,,,,,10-20,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/11/2015 01:30:46,1658625282,6/11/2015 01:26:25,false,gifthulk,0.6265,18666417,USA,PA,Meadville,24.101.97.237,1,15,16,17,18,19,20,,,,,3,,,,,,,,,,,5,6,7,8,9,10,12,13,Is happening,Is happening,Is happening,Is happening,Is happening,Is happening,Is happening,Is happening,,,,,Is happening,,,,,,,,,,,Is happening,Is happening,Is happening,Is happening,Is happening,Is happening,Is happening,Reporting,Reporting,Reporting,Reporting,Reporting,Reporting,Reporting,Reporting,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Reporting,Reporting,Reporting,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/11/2015 11:54:33,1659018953,6/11/2015 11:53:54,false,gifthunterclub,0.9205,29582088,GBR,I2,Manchester,89.242.209.182,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/11/2015 18:09:36,1659507453,6/11/2015 18:08:50,false,elite,0.9181,32799278,GBR,"","",81.136.59.214,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/13/2015 23:10:16,1661584676,6/13/2015 23:09:30,false,instagc,0.9296,18281714,CAN,ON,Englehart,208.101.113.142,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/14/2015 08:02:38,1661762667,6/14/2015 08:01:42,false,instagc,0.9296,30012423,AUS,2,Castle Hill,120.20.105.170,3-7,,,,,,,,,,,10-20,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/15/2015 10:49:09,1662174660,6/15/2015 10:48:16,false,hiving,0.8862,33056656,AUS,2,Young,123.51.67.98,13,,,,,,,,,,,14,,,,,,,,,,,15,,,,,,,,Is happening,Is happening,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/15/2015 15:40:28,1662264081,6/15/2015 15:35:35,false,clixsense,0.8838,21665495,CAN,QC,Montréal,71.19.185.196,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/15/2015 19:52:15,1662385073,6/15/2015 19:51:31,false,prodege,0.8948,32302664,USA,MO,Springfield,173.27.161.190,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/16/2015 18:13:27,1663082310,6/16/2015 18:12:06,false,clixsense,0.9392,6344355,CAN,BC,Surrey,76.77.82.83,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,shares dropped,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042447,6/17/2015 14:16:56,1663970713,6/17/2015 14:16:01,false,instagc,0.9354,21777979,USA,GA,Warner Robins,70.185.166.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There are no events. This is talking about investors investing in AT&T,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,But investors are approaching the changes with caution shares of AT and T down nearly four at sixty-one and a half . ',,
714042448,6/8/2015 22:24:17,1656132131,6/8/2015 22:23:43,false,elite,0.9637,32232485,USA,"","",208.31.49.20,11,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/8/2015 22:29:28,1656138299,6/8/2015 22:28:45,false,prodege,0.9676,33005115,CAN,ON,Pembroke,98.124.8.186,11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/9/2015 03:46:58,1656486919,6/9/2015 03:46:33,false,elite,0.8958,32309057,USA,NY,New York,107.168.23.155,5,,,,,,,,,,,28,,,,,,,,,,,13,24,18,,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Is happening,,,,,,Perception,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/9/2015 17:02:46,1657245090,6/9/2015 17:02:00,false,inboxpounds,0.9534,33035431,GBR,V2,Glasgow,82.12.114.190,11-22,,,,,,,,,,,27-34,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/11/2015 01:37:06,1658630265,6/11/2015 01:30:47,false,gifthulk,0.6265,18666417,USA,PA,Meadville,24.101.97.237,1,15,16,17,18,20,22,24,27,28,29,2,31,32,33,34,,,,,,,5,6,7,9,11,12,13,14,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,,,,,,,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Will happen,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,Perception,,,,,,,Perception,Perception,Perception,Perception,Perception,Perception,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/11/2015 11:55:12,1659019436,6/11/2015 11:54:35,false,gifthunterclub,0.9205,29582088,GBR,I2,Manchester,89.242.209.182,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/11/2015 18:10:13,1659508498,6/11/2015 18:09:39,false,elite,0.9181,32799278,GBR,"","",81.136.59.214,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/13/2015 23:10:52,1661584935,6/13/2015 23:10:16,false,instagc,0.9296,18281714,CAN,ON,Englehart,208.101.113.142,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/14/2015 08:03:30,1661762846,6/14/2015 08:02:39,false,instagc,0.9296,30012423,AUS,2,Castle Hill,120.20.105.170,11-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/15/2015 10:54:45,1662175303,6/15/2015 10:49:11,false,hiving,0.8862,33056656,AUS,2,Young,123.51.67.98,5,,,,,,,,,,,6,,,,,,,,,,,7,15,18,20,22,,,,Will happen,Will happen,,,,,,,,,,,Is happening,,,,,,,,,,,Will happen,Will happen,Will happen,Will happen,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,Intention or Attempt,Intention or Attempt,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/15/2015 15:41:40,1662264493,6/15/2015 15:40:29,false,clixsense,0.8838,21665495,CAN,QC,Montréal,71.19.185.196,7,,,,,,,,,,,31,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/15/2015 19:52:45,1662385234,6/15/2015 19:52:17,false,prodege,0.8948,32302664,USA,MO,Springfield,173.27.161.190,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/16/2015 18:27:53,1663094991,6/16/2015 18:13:28,false,clixsense,0.9392,6344355,CAN,BC,Surrey,76.77.82.83,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/17/2015 14:17:49,1663971120,6/17/2015 14:16:57,false,instagc,0.9354,21777979,USA,GA,Warner Robins,70.185.166.70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,There are no events. it's talking about relationships with Russia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042448,6/17/2015 14:32:41,1663978726,6/17/2015 14:31:56,false,inboxpounds,0.9549,29628779,GBR,A7,Birmingham,193.60.130.207,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,17,And I hope that  whatever happens today  that our relationships with Russia will continue to be productive and constructive and strong  because that 's very important to the future of our peoples . ,,
714042449,5/10/2015 03:00:44,1633504927,5/10/2015 03:00:03,false,elite,0.9543,32306791,USA,TX,Dallas,69.162.75.20,4,,,,,,,,,,,6,,,,,,,,,,,22,,,,,,,,Will happen,Has happened,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,Perception,Perception,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 03:08:59,1633507148,5/10/2015 03:07:58,false,clixsense,0.9442,30313955,GBR,K5,Poole,2.30.145.202,4,,,,,,,,,,,5,,,,,,,,,,,6,8,18,19,,,,,Has happened,Has happened,,,,,,,,,,,Has happened,,,,,,,,,,,Has happened,Has happened,Has happened,,,,,Reporting,Reporting,,,,,,,,,,,Reporting,,,,,,,,,,,Reporting,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 09:03:39,1633582594,5/10/2015 08:59:57,false,elite,0.962,31883685,GBR,H2,Accrington,80.47.186.28,17-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 10:03:47,1633595782,5/10/2015 10:02:40,false,clixsense,0.9689,29155723,GBR,H8,Liverpool,92.15.162.187,18-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 11:44:44,1633616298,5/10/2015 11:44:19,false,clixsense,0.9651,28351359,GBR,"","",92.19.153.207,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 12:44:24,1633629792,5/10/2015 12:43:06,false,elite,0.9556,32732290,GBR,A7,Birmingham,86.147.79.250,8,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,Has happened,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Other,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Someone is expressed approval,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 15:50:00,1633677988,5/10/2015 15:49:14,false,prodege,0.9697,21500782,GBR,A7,Birmingham,77.100.48.222,18,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,Will happen,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 15:50:48,1633678143,5/10/2015 15:50:11,false,instagc,0.9612,26611897,GBR,A7,Birmingham,92.16.102.73,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 16:27:25,1633687463,5/10/2015 16:26:49,false,elite,0.9706,32303982,GBR,H2,Lytham,80.42.186.22,8-9,,,,,,,,,,,18-19,,,,,,,,,,,,,,,,,,,Has happened,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 17:04:20,1633698108,5/10/2015 17:03:13,false,prodege,0.9308,20464581,IRL,10,Galway,86.46.44.203,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 18:29:53,1633724392,5/10/2015 18:28:26,false,prodege,0.9733,16878855,CAN,BC,Fort Saint John,216.232.163.142,18,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,Will happen,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 19:31:00,1633757783,5/10/2015 19:30:25,false,clixsense,0.9566,29095456,IRL,7,Dublin,79.97.202.104,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 19:41:23,1633765048,5/10/2015 19:40:42,false,clixsense,0.9496,22518719,GBR,J8,Nottingham,86.10.69.152,19,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,Is happening,Has happened,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 22:10:18,1633815543,5/10/2015 22:07:09,false,clixsense,0.9603,31379566,USA,IL,Channahon,75.49.216.241,4-14,,,,,,,,,,,18-23,,,,,,,,,,,,,,,,,,,Is happening,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042449,5/10/2015 22:49:05,1633825693,5/10/2015 22:46:57,false,prodege,0.9606,25111984,USA,CO,Littleton,97.124.181.109,8,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,Has happened,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,18,A second group of three company directors  aligned with Rally 's founder James Patterson  also is seeking control of the fast-food chain . ,,
714042450,5/9/2015 04:57:09,1632979541,5/9/2015 04:51:21,false,clixsense,0.9803,6363498,USA,GA,Fort Valley,23.125.3.6,0-3,,,,,,,,,,,4-8,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
714042450,5/9/2015 08:00:23,1633052574,5/9/2015 07:58:57,false,instagc,0.9834,13581319,USA,IL,Mount Vernon,66.232.166.86,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
714042450,5/9/2015 10:40:29,1633113299,5/9/2015 10:40:10,false,clixsense,0.9801,6352682,GBR,H9,London,2.125.111.168,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
714042450,5/9/2015 13:09:12,1633168854,5/9/2015 13:08:50,false,elite,0.9624,31913360,GBR,"","",88.150.208.28,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Is happening,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Reporting,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
714042450,5/9/2015 15:54:16,1633240607,5/9/2015 15:52:50,false,instagc,0.9766,32352104,USA,ME,Bangor,74.75.63.81,12-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
714042450,5/9/2015 18:34:34,1633302360,5/9/2015 18:33:51,false,prodege,0.9723,19094317,USA,AZ,Tucson,68.228.35.152,,,,,,,,,,,,13-16,,,,,,,,,,,,,,,,,,,,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Perception,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
714042450,5/10/2015 01:29:01,1633474848,5/10/2015 01:28:26,false,elite,0.9535,31848723,CAN,BC,Vancouver,162.245.145.108,3,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,Will happen,Will happen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intention or Attempt,Intention or Attempt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,19,Whether this would prove positive or otherwise towards society in the future is yet to be seen . ',,
